Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS arseen en arseenverbindingen	dinatriumwaterstofarsenaat	7778-43-0	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	methyltrifenylarsoniumiodide	1499-33-8	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	fenylarsine oxide	637-03-6	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	fenylarsenigzuur	98-05-5	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kaliumhexafluorarsenaat	17029-22-0	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	roxarsone	121-19-7	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	rubidium diwaterstofarsenaat	13464-57-8	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	natriumarsenaat dibasisch heptahydraat	10048-95-0	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	tetramethylarsonium iodide	5814-20-0	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	tetrafenylarsonium chloride hydrochloride hydraat	123334-18-9	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	tricadmium diarsenide	12006-15-4	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	trifenylarsine	603-32-7	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
