Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS fenolen	20-(4-nonylfenoxy)-3,6,9,12,15,18-hexaoxaicosaan-1-ol	27942-27-4	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	vertakt, geëthoxyleerd 4-nonylfenol	127087-87-0	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	2-(4-nonylfenoxy)ethanol	104-35-8	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	26-(4-nonylfenoxy)-3,6,9,12,15,18,21,24-octaoxahexacosaan-1-ol	14409-72-4	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	2-[2-(4-nonylfenoxy)ethoxy]ethanol	20427-84-3	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	17-(4-nonylfenoxy)-3,6,9,12,15-pentaoxaheptadecaan-1-ol	34166-38-6	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	geëthoxyleerd isononylfenol	37205-87-1	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-t-nonylfenol-diethoxylaat	156609-10-8	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	14-(4-nonylfenoxy)-3,6,9,12-tetraoxatetradecaan-1-ol	20636-48-0	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	14-(nonylfenoxy)-3,6,9,12-tetraoxatetradecaan-1-ol	26264-02-8	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	2-[4-(3,6-dimethylheptaan-3-yl)fenoxy]ethanol	1119449-37-4	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	2-{2-[4-(3,6-dimethylheptaan-3-yl)fenoxy]ethoxy}ethanol	1119449-38-5	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	23-(nonylfenoxy)-3,6,9,12,15,18,21-heptaoxatricosaan-1-ol	27177-05-5	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	26-(nonylfenoxy)-3,6,9,12,15,18,21,24-octaoxahexacosaan-1-ol	26571-11-9	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	ethanol, 2-[2-[2-[2-(4-nonylfenoxy)ethoxy]ethoxy]ethoxy]-, vertakt	91673-24-4	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	isobutyl 4-hydroxybenzoaat	4247-02-3	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-heptaan-4-ylfenol	6465-71-0	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
