Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS lood en loodverbindingen	kiezelzuur (H2Si2O5), bariumzout (1:1), gedoteerd met lood [met een lood (Pb) gehalte boven de toepasbare algemene concentratiegrens voor 'giftig voor reproductie' Repr. 1A (CLP) of categorie 1 (DSD), de verbinding is onderdeel van de groep loodverbindingen met index nummer 082-082-001-00-6 in Regulering (EC) No 1272/2008	68784-75-8	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	kiezelzuur, loodnikkelzout	68130-19-8	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	kiezelzuur loodzout	11120-22-2	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	zwavelzuur, loodzout, dibasisch	62229-08-7	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	tetra-ethyllood	78-00-2	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	tetraloodtrioxidesulfaat	12202-17-4	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	triloodbis(orthofosfaat)	7446-27-7	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	trilooddioxidefosfonaat	12141-20-7	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodcarbonaten		3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodsulfaten		3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	organoloodverbindingen		3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	tetramethyllood	75-74-1	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodarsenaten		3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodarsenieten		3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodcyanide	592-05-2	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	looddioxide	1309-60-0	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodnitraat	10099-74-8	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodperchloraat	13637-76-8	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodverbindingen		3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie verwacht
ZZS lood en loodverbindingen	dibasisch loodfosfiet	1344-40-7	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
ZZS lood en loodverbindingen	looddiazide	13424-46-9	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 a/b het maken van cement, cementklinkers, ongebluste kalk of magnesiumoxide	Water	Emissie mogelijk
