Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS lood en loodverbindingen	lood(II) 2,2,2-trifluoracetaat	4146-73-0	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood(II) 2-hydroxy-2-methylpropionaat	100929-97-3	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood(II)oxide rood	79120-33-5	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood(II)perchloraat hydraat	207500-00-3	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood(II)perchloraat trihydraat	13453-62-8	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood, antimoon, slakken	69029-51-2	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood, edelmetaal	97808-88-3	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood, slakken	69029-52-3	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood, slakken, antimoonrijk	69029-45-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood, slakken, bismutrijk	69029-46-5	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood, slakken, koperrijk	69227-11-8	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood, isononanoaat naftenaatcomplexen	84929-97-5	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood, isononanoaat naftenaatcomplexen, basisch	90431-40-6	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	trifenyl(fenylthio)-lood (7CI)	15590-77-9	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood-ijzer-titanium-bismut-kaliumoxide		3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	nafteenzuren, loodzouten 	61790-14-5	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	orthoboorzuur, lood(2+)zout	35498-15-8	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	dichloordiethyllood	13231-90-8	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	acetoxytripropyllood	13266-07-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	broomtriethyllood	41141-89-3	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood(1-), tri-jood-, waterstof, verbinding met N,N-dimethylformamide en methaanamine (1:1:1:1)	2101242-86-6	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	mengsel van lood, nikkel, thallium, cadmium en koper		3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	mengsel van loodcarbonaat en kwarts (SiO2)		3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	mengsel van lood di(acetaat) en [ftalaat(2-)]oxodilood		3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	residuen van koper-ijzer-lood-nikkel mat, onoplosbaar in  in zwavelzuur	102110-49-6	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	kiezelzuur, chroom loodzout	11113-70-5	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodsmeltovenslakken	69029-58-9	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodsmeltslakken	69029-84-1	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	slijm en slib, batterijschroot, antimoon- en loodrijk 	102110-60-1	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	slijm en slib, elektrolytische raffinage van tin-, lood- en zilverhoudende legeringen		3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodlegering	84195-61-9	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood-nikkel legering	98246-91-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	octadecanoaat, loodzout	7428-48-0	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	tri(o-tolyl)lood	201742-34-9	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	triethylloodacetaat	2587-81-7	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	trimethyllood bromide	6148-48-7	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	trifenyl(2-fenylethynyl)lood	5072-98-0	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	vaste afvalstoffen, loodzilveranode	94552-05-3	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	afval van de opwerking van loodaccu's	94551-99-2	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	zinksulfide (ZnS), gedoteerd met koper en lood	68585-90-0	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodarseniet	10031-13-7	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodfumeraat	13698-55-0	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	looddijodide	25659-31-8	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodchloride	12612-47-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodacrylaat	14466-01-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodacetaat	15347-57-6	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodazide	69985-35-9	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	tetrazido lood	73513-16-3	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	Trilood divanadaat	13692-88-1	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	Trilood dicitraat	512-26-5	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	(maleato)trioxotetralood	12275-07-9	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	vetzuren, C6-C19 vertakte, loodzouten, basic	68603-83-8	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	Lood diniobium hexaoxide	12034-88-7	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen			3.9 Sport en recreatie			Water	Emissie verwacht
ZZS organotinverbindingen	azocyclotin	41083-11-8	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	cyhexatin	13121-70-5	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltinwaterstofboraat	75113-37-0	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltinhydride	1002-53-5	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltindichloride	683-18-1	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltinoxide	818-08-6	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	fenbutatin	13356-08-6	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	trifenyltinhydroxide	76-87-9	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	tetrabutyltin	1461-25-2	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	tributyl(vinyl)tin	7486-35-3	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	tributyltin	688-73-3	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	tributyltin-kation	36643-28-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	tributyltinoxide	56-35-9	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	trifenyltin	892-20-6	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	trifenyltinacetaat	900-95-8	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	trifenyltinchloride	639-58-7	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	2-ethylhexyl 10-ethyl-4,4-dioctyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoaat	15571-58-1	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	organische tinverbindingen		3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	tributyltin verbindingen		3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	mengsel van 2-ethylhexyl 10-ethyl-4,4-dioctyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoaat en 2-ethylhexyl 10-ethyl-4-[[2-[(2-ethylhexyl)oxy]-2-oxoethyl]thio]-4-octyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoaat (mengsel van DOTE en MOTE)		3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltindilauraat	77-58-7	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	2-ethylhexyl 10-ethyl-4,4-dimethyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoate	57583-35-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	2-ethylhexyl 10-ethyl-4-[[2-[(2-ethylhexyl)oxy]-2-oxoethyl]thio]-4-methyl-7-oxo-8-oxa-3,5-dithia-4- tintetradecanoaat	57583-34-3	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dibutylbis(pentaan-2,4-dionato-O,O”)tin	22673-19-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltin bis(2-ethylhexanoaat)	2781-10-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltin di(acetaat)	1067-33-0	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltin maleaat	78-04-6	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dichloordioctylstannaan	3542-36-7	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dimethyltin dichloride	753-73-1	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dioctyltin oxide	870-08-6	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	hexabutyldistannaan	813-19-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	n-butyltin trichloride	1118-46-3	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dioctyltindilauraat	3648-18-8	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	stannaan, dioctyl-, bis (kokos-acyloxy)derivaten	91648-39-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dioctyltindilauraat, stannaan, dioctyl-, bis(kokosacyloxy)derivaten en alle andere stannaan-, dioctyl-, bis(vetacyloxy)derivaten waarin C12 het overheersende koolstofgetal is van de vetzuuracyloxygroep		3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dioctyltin dilauraat; stannaan, dioctyl-, bis(kokos-acyloxy)derivaten		3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltin (kation) 	14488-53-0	3.9 Sport en recreatie			Water	Emissie mogelijk
